"","BUS_STOP_N","BUS_ROOF_N","LOC_DESC","LONGITUDE","LATITUDE"
"1879","63219","B14","BEF YIO CHU KANG CHAPEL",103.876223462955,1.36845856353505
"1880","42199","B10","AFT BT BATOK EAST AVE 6",103.767672346945,1.34604107350225
"1881","05411","B06","TG PAGAR PLAZA",103.843126505407,1.27530978672787
"1882","94099","B01","AFT E.C. SEA SPORTS CLUB",103.950375818708,1.31149286426699
"1883","11019","B18","PK HOTEL ALEXANDRA",103.805807428488,1.28667004419772
"1884","65149","B01","BEF SOO TECK STN",103.896983000285,1.40497148023691
"1885","18041","B02a","NORMANTON PK",103.793154689355,1.28837278760689
"1886","26129","B04","BEF PENGUIN INT'L LTD",103.650937704828,1.31766480173341
"1887","46109","B05","W'LANDS CHECKPT",103.769266289143,1.44702140178323
"1888","45449","B01A","ENG HUA FURNITURE MFG PTE LTD",103.747600321722,1.43185311727614
"1889","65141","B02","AFT SOO TECK STN",103.89723246246,1.40453500739105
"1890","21191","B05","OPP BLK 178",103.720421720306,1.33297430608981
"1891","21199","B06","BLK 178",103.720557939179,1.33325696285311
"1892","16151","B21","THE JAPANESE PR SCH",103.769912069474,1.30080001010046
"1893","41111","B01","LUTHERAN TWRS",103.811888291512,1.32086029911658
"1894","66579","B03","BLK 998B",103.880705239878,1.38410297346307
"1895","45309","B03","BLK 754",103.746748490493,1.39200160021264
"1896","75329","B01","POI CHING SCH",103.936273073922,1.3577034288826
"1897","26331","B05","RS COMPONENTS",103.632093080556,1.30864282080099
"1898","43859","NIL","OPP DAIRY FARM EST STH GATE",103.768578366433,1.36520311199599
"1899","58439","B03","OPP BLK 567B",103.788338884635,1.42863580452762
"1900","01511","B05","OPP THE GATEWAY",103.858670490901,1.29923558871171
"1901","10171","B09","OPP TIONG BAHRU PK",103.823409523166,1.28741357481481
"1902","54449","B02","OPP BLK 507",103.850901403681,1.3745288119192
"1903","67719","NIL","OPP SENGKANG FIRE STN",103.895259932058,1.37976040622915
"1904","60211","B01","AFT TAI THONG CRES",103.870507970577,1.3285396143746
"1905","13209","B03","OPP BRITISH HIGH COMSN",103.822058902887,1.30401946981817
"1906","64109","B16","GRACEHAVEN S ARMY",103.876895159706,1.37198246636537
"1907","21151","B03","CWT DISTRIPARK",103.71992360808,1.31708897072398
"1908","52079","B05","OPP TRELLIS TWRS",103.843765653335,1.32931621449265
"1909","28421","B04","BLK 517",103.719326295439,1.34592421026781
"1910","66531","B01","OPP BLK 531",103.874730644628,1.37518737851914
"1911","63201","B11","BLK 133",103.874946942227,1.36625863018263
"1912","68039","B08","AFT ABUNDANT GRACE CH",103.873133344683,1.39650539109954
"1913","92111","B01","OPP ROXY SQ",103.902893367257,1.30476226806291
"1914","84559","B03","OPP BLKS 50/51",103.922804253285,1.3283323357459
"1915","67609","B02","BUANGKOK STN EXIT A",103.893040728566,1.38401027820872
"1916","17169","B14","BLK 329",103.766853387675,1.31281727983652
"1917","45259","B14","BLK 523",103.740509657651,1.39162737932387
"1918","11539","B11","LEA HIN HARDWARE FTY",103.807852699088,1.29111327040067
"1919","02161","B02","PROMENADE STN",103.860935323713,1.29269548864436
"1920","14169","B10","OPP TELOK BLANGAH STN",103.809518591183,1.27116554901258
"1921","70211","B01","BLK 90",103.887026928811,1.32361619316735
"1922","93109","B01","BEF FRANKEL PL",103.919998161382,1.31281532570357
"1923","20081","B04","CARRIER S'PORE",103.738751399495,1.32661227658133
"1924","64509","B01","BLK 941A",103.878818876239,1.37418160750218
"1925","14349","B01","BLK 59",103.813416382146,1.27575998498033
"1926","65079","B16","BLK 102C",103.904750761249,1.39888897254194
"1927","25389","B04","AFT TUAS AVE 8",103.64723358914,1.32592234074253
"1928","80249","B01","BLK 49 MKT/FC",103.879814283081,1.3170068615822
"1929","68101","B04","ROLLS ROYCE PTE LTD",103.86553119937,1.40427988298665
"1930","77041","B09","BLK 541",103.951232943825,1.3694879049151
"1931","96239","B06","CEVA FREIGHT",103.96201461028,1.33004773120977
"1932","71151","B04","BLK 3021",103.894529354329,1.3281736967708
"1933","98041","B07","OPP LOYANG VALLEY",103.969750995643,1.36914192679309
"1934","44121","B02","BLK 113",103.751001384014,1.37768471223572
"1935","76419","B02","BLK 307A",103.956436009976,1.3536743594919
"1936","24041","B14","OPP PASIR LABA CAMP",103.674935878537,1.33033933148946
"1937","45091","B23","OPP JLN BUMBONG",103.755181165237,1.41426813944151
"1938","77181","B01A","BLK 638",103.941066503901,1.37596849757394
"1939","21581","B05","BLK 65",103.723255736024,1.33255186982345
"1940","56259","B06","HORIZON GDNS",103.834834514519,1.37684882487959
"1941","11609","B01","BLK 163",103.802106706706,1.29179085276593
"1942","47829","B13","SUMITOMO BAKELITE S'PORE",103.806110691906,1.46050214557738
"1943","84461","B13","OPP BLK 701",103.919386030513,1.3381164766566
"1944","67539","NIL","BLK 122C",103.906586101457,1.38775174137522
"1945","25189","B04","SOON HENG GLASS",103.6586137641,1.32386136919746
"1946","96011","B03","BEF SIMEI AVE",103.953560265931,1.33172332099542
"1947","44321","B01","OPP BANGKIT STN",103.772316161707,1.37998597637568
"1948","83149","B09","AFT CHANGI RD",103.908774621621,1.31737617786052
"1949","10179","B08","TIONG BAHRU PK",103.823987101461,1.2871740722443
"1950","27069","NIL","BLK 41",103.683829388704,1.35001106828013
"1951","76089","B03","THE HOLY TRINITY CH",103.949144643036,1.34911691447268
"1952","44101","B06","AFT HONG SAN TERR",103.746902941096,1.37717895660779
"1953","10309","B04","BLK 118",103.810777663711,1.29635280469115
"1954","59419","B05","BLK 413",103.845957990102,1.42524348388783
"1955","65031","B05","BLK 227D",103.901640088293,1.38719420189017
"1956","64499","B05","REGENTVILLE",103.878155215908,1.3748824506743
"1957","75239","B05","TEMASEK POLY",103.932357415241,1.34682650700037
"1958","10101","B13","OPP BT MERAH SEC SCH",103.81361602443,1.28503920346523
"1959","48021","B20","AFT MANDAI LAKE RD",103.779510818025,1.4109218220901
"1960","52031","B12","OPP BLK 998",103.850351759902,1.3440088016024
"1961","28119","B02","BEF BT BATOK RD",103.736084688375,1.34780231535704
"1962","59581","B01","BLK 432C",103.846053946899,1.41916657954372
"1963","45339","B02","BLK 625",103.746014195487,1.39898964946997
"1964","60141","B13","OPP BENDEMEER PR SCH",103.86390572469,1.32264874479082
"1965","21109","B01","CTRL FISH PROC FTY",103.721163536148,1.3108627224307
"1966","46969","B01","BLK 532",103.792633203697,1.43055400135782
"1967","11201","B03","CSC DEMPSEY CLUBHSE",103.811734549756,1.30699173397876
"1968","49061","B11","POH CHEONG CONCRETE PRODUCTS",103.748897222015,1.42617772181628
"1969","52139","B11","OLEANDER TWRS",103.84402909911,1.33271741520837
"1970","53171","B01","BLK 23",103.836314015478,1.35470226621971
"1971","55111","B25","BLK 180",103.837672585616,1.37697095666579
"1972","52539","B09","BLK 210 MKT/FC",103.853960617966,1.33991165002844
"1973","27131","B06","BLK 932",103.688461927081,1.34196508467454
"1974","46681","B05","BLK 899A",103.795776810953,1.43573712592066
"1975","98131","B07","BEF LOYANG WAY 1",103.972330486002,1.37418137881022
"1976","76351","B05","BLK 484",103.952989307459,1.36214016008299
"1977","43011","B07","BT REGENCY",103.771230860035,1.34729427420185
"1978","92051","B03","OPP BLK 72",103.907964783428,1.30469731230962
"1979","76079","B01","BLK 101",103.945548591044,1.34787188241761
"1980","27099","B15","BLK 271 CP",103.703636927964,1.35019257412186
"1981","29159","UNK","AFT TEBAN GDNS CRES",103.737523592486,1.32531252278851
"1982","04167","B05","CITY HALL STN EXIT B",103.851648573202,1.29280281624815
"1983","63369","B02","S'GOON SPORTS CPLX",103.874139564796,1.35658751767075
"1984","70261","B09","OPP ORION @ PAYA LEBAR",103.88961548722,1.32900967851412
"1985","21459","B05","BLK 209",103.714965525301,1.34564018695174
"1986","52099","B01","OPP NKF",103.854912459055,1.32659374768589
"1987","59311","B26","BLK 760",103.832180882281,1.42600413725926
"1988","29101","B04","PPL SHIPYARD",103.750037558313,1.29859434004323
"1989","21441","B03","BLK 207",103.713296908151,1.34634439705494
"1990","67301","B01","BLK 305D",103.887000390113,1.38884543249436
"1991","44239","B03","OPP ZHENGHUA PR SCH",103.76978447797,1.37846861354485
"1992","58331","B01","BLK 589D",103.824058109457,1.44976762819732
"1993","27469","B03","BLK 276B",103.704860821206,1.35314333894041
"1994","43267","B03","HILLVIEW HTS",103.764511218403,1.36127993916139
"1995","57059","B08","OPP SEMBAWANG AIR BASE",103.823555358943,1.41465170914349
"1996","67199","B03","OPP BLK 223D",103.89680228044,1.38878915516948
"1997","44389","NIL","OPP BLK 201",103.774594954443,1.37157045994365
"1998","84549","B01","OPP BLK 42",103.925075433224,1.32726607437617
"1999","63181","B07","BEF ST HELIER'S AVE",103.873425615787,1.36082669264344
"2000","44269","B01","BLK 223",103.774151386671,1.37577700569657
"2001","10017","B14","AFT HOSP DR",103.837736828994,1.27838246030852
"2002","63351","B02","OPP HOUGANG SWIM CPLX",103.887776646899,1.36912358500698
"2003","44139","B03","OPP BLK 26",103.755324344736,1.37680538329933
"2004","97171","B05","OPP SATS CATERING",103.969998036618,1.34568271556966
"2005","26349","B02","TUAS TECHNOLOGY PK",103.629889625922,1.31195449682721
"2006","70299","B04","OPP ASIAWIDE IND BLDG",103.887533877568,1.33751246651321
"2007","53149","B09","WHITLEY SEC SCH",103.841643658586,1.35559505322962
"2008","63331","B04","BLK 615",103.884996742025,1.36838045691233
"2009","77161","B04","BLK 741",103.936571632633,1.37748959542321
"2010","16069","B28","HENG MUI KENG TERR",103.773237462827,1.29079071148918
"2011","45441","B02A","OPP ENG HUA FURNITURE MFG PTE LTD",103.747457727237,1.43191153643696
"2012","59339","B01","BLK 776",103.83371038186,1.42274149024217
"2013","84089","B07","BLK 40",103.940114450595,1.32069704558826
"2014","46341","B01","ROSEWOOD",103.786247416014,1.43171163532616
"2015","09179","B18","ROYAL THAI EMBASSY",103.830528883377,1.30587798672717
"2016","46361","B01","BLK 425",103.773800420662,1.42747627059587
"2017","47641","B01","BLK 681A",103.803786358187,1.43923414756941
"2018","25369","B01","JAS METAL COATINGS",103.651437411157,1.32509814553408
"2019","84541","B02","BLK 42",103.925200238692,1.32755790503003
"2020","10219","B02","OPP MOTOR IMAGE",103.811815732302,1.29088080866114
"2021","17149","B13","BLK 426",103.763521187238,1.31158752742173
"2022","28381","B01","BLK 515",103.721270109325,1.34633843758112
"2023","32079","B24","OPP TRACK 13",103.700246357433,1.41510435048148
"2024","21419","B01","BLK 188",103.710605332824,1.34381004710188
"2025","70321","B04","AFT KALLANG WAY 1",103.876854207159,1.32249592973368
"2026","07319","B06","AFT ALLENBY RD",103.858596644954,1.31032355982379
"2027","28019","B22","AFT TOH TUCK AVE",103.758981700849,1.32491763656722
"2028","55329","B12","NANYANG POLY",103.847266995577,1.37896835989379
"2029","51041","B17","OPP SLF CPLX",103.837875675608,1.33349943141379
"2030","29031","B04","AFT PENJURU PL",103.735391515558,1.31657543056463
"2031","70081","B03","OPP HDB CP",103.895073158366,1.33232072234217
"2032","05319","B01","OCBC CTR",103.849181442098,1.28444448227004
"2033","77321","B02","AFT PASIR RIS ST 53",103.94837197908,1.37316933531927
"2034","59089","B25A","OPP BLK 774",103.831585070765,1.42405483927401
"2035","55009","NIL","ANG MO KIO DEPOT",103.847676547764,1.38589038427218
"2036","44659","B09","BLK 537A CP",103.762881818939,1.38488333077914
"2037","59211","B01","BLK 289",103.838146578149,1.44035319528606
"2038","16081","B31","AFT PALM GREEN CONDO",103.768604467147,1.29197347386775
"2039","26259","NIL","AFT TUAS STH AVE 2",103.630091222938,1.3174798282829
"2040","47089","B02","AFT SENOKO DR",103.803894698063,1.46225438859791
"2041","20159","B20","BLK 411",103.746585943095,1.31846050359626
"2042","46008","INT","WOODLANDS REG INT",103.785713042652,1.43692024078094
"2043","24269","B20","SING HUAT HARDWARE",103.676592526047,1.31802459380961
"2044","58111","B05","BLK 351 CP",103.820694871686,1.45101992849419
"2045","43259","B05","OPP HILLBROOKS",103.762667656575,1.35753522212574
"2046","10291","B09","BEF DAWSON RD",103.810592474106,1.29215757290229
"2047","44361","NIL","BEF DAIRY FARM RD",103.775591291114,1.36639332785145
"2048","83281","B02","BEF TOSCA ST",103.926960723781,1.31965403874419
"2049","85069","B12","BEDOK MKT PL",103.947461668019,1.3316846337634
"2050","75219","B03","BLK 889",103.932170174692,1.34978191087928
"2051","67279","B01","BLK 301D",103.89169473064,1.38817148820422
"2052","13069","B13","RV RESIDENCES",103.828800236849,1.29484100497367
"2053","53111","B04","BEF MARYMOUNT LANE",103.838891839489,1.34552247435864
"2054","43879","NIL","OPP HSE NO 42",103.769018503251,1.36836952922282
"2055","96129","B08","MELVILLE PK",103.957982434222,1.34736758394575
"2056","28329","B02","BLK 246",103.74053125245,1.34146050240159
"2057","45179","B05","SRI ARASAKESARI SIVAN TP",103.755206209302,1.40608944456256
"2058","58041","B27","BLK 590C",103.826865870122,1.44941915957383
"2059","76359","B06","BLK 493B",103.952238434232,1.36213170185369
"2060","77301","B05","BLK 778",103.938623714606,1.3742568232355
"2061","46659","B03","OPP BLK 550",103.794170823231,1.43273979737229
"2062","40051","B11","BALMORAL PLAZA",103.835625946489,1.31661836919515
"2063","26269","B07","BEF TUAS STH AVE 4",103.62892909832,1.31433121524011
"2064","65039","B06","BLK 124",103.901923557262,1.38724387030738
"2065","27129","B11","OPP NANYANG AVE",103.695205485693,1.357288322455
"2066","70319","B01","AFT KALLANG WAY 4",103.879075535344,1.32321796391281
"2067","94059","B18","TEMASEK SEC SCH",103.947911973398,1.3170518281147
"2068","90011","B04","BEF TG RHU VIEW",103.869322512383,1.2971207312122
"2069","70121","B07","AFT JLN MUHIBBAH",103.881201927186,1.33192446097655
"2070","95051","B03","3RD CARGO AGENTS",103.996160417718,1.37522986448722
"2071","63321","B06","BLK 627",103.88138413321,1.36914370169322
"2072","97059","B08","CHANGI WOMEN'S PRISON",103.970908103991,1.36069191329328
"2073","58491","NIL","OPP BLK 507A",103.824311004581,1.45269652395284
"2074","77279","B03","AFT PASIR RIS IND DR 1",103.93469277891,1.38086015778021
"2075","42139","B03","AVENUE VILLA",103.794414990153,1.3286937859424
"2076","59231","B16","BLK 227",103.836780436779,1.43537099543138
"2077","53419","B01","OPP GUANGYANG PRI SCH",103.849826439272,1.34635209122746
"2078","84691","B12","BLK 171",103.945913310641,1.32113687184118
"2079","14161","B09","TELOK BLANGAH STN",103.810200137283,1.27073531817426
"2080","18019","B17","BEF TELOK BLANGAH HILL PK",103.802481385236,1.28086791345199
"2081","18189","B05","TANGLIN TRUST SCH",103.793930821232,1.29843625476615
"2082","54509","B09","AFT BLK 5000",103.862522346698,1.37757386869891
"2083","51139","B19","BRADDELL VIEW",103.840245986182,1.34436082555332
"2084","97151","B01","AFT CHANGI NTH ST 2",103.966976662467,1.34955629861363
"2085","21249","B02","BLK 213",103.712427138009,1.34955765661842
"2086","46779","B01","ADMIRALTY STN",103.800546194797,1.44064204108594
"2087","21129","B12","OPP SPC SVC STN",103.714859415252,1.31422842507947
"2088","46251","B01","RIVERSIDE SEC SCH",103.788997518938,1.44071706930935
"2089","16199","B01","NUS FAC OF DESIGN & ENV",103.770787460395,1.2964198215264
"2090","11111","B07","FARRER RD STN EXIT B",103.807729508809,1.31779744434021
"2091","65261","B10","BLK 649",103.914822152966,1.3969326387286
"2092","28071","B11","BLK 105",103.738986194537,1.33766719635548
"2093","84511","B33","BLK 608",103.913244921064,1.33207200759103
"2094","63379","B12","BLK 608",103.885286765598,1.3708844770932
"2095","67039","B29","AFT SELETAR RD",103.867935875991,1.38831479884457
"2096","58171","B04","SEMBAWANG CORP INDUSTRIES",103.823893704685,1.45892813185178
"2097","43401","B02","BT BATOK POLYCLINIC",103.746781007535,1.35225493500218
"2098","25459","B10","OPP TUAS WEST ST",103.634130079279,1.33283765757943
"2099","02159","B03","OPP SUNTEC CONVENTION CTR",103.858349430515,1.29351088446261
"2100","93151","B19","OPP CABLE SKI PK",103.933814761613,1.30786544192057
"2101","27411","B03","BLK 844A CP",103.69273953429,1.34593886988196
"2102","77101","B07","BEF PASIR RIS RD",103.948304105322,1.38081523167226
"2103","84131","B02","OPP PANASONIC",103.927587394117,1.32135660748873
"2104","62221","B06","OPP THE MINTON",103.882499208746,1.35088579831094
"2105","49179","B01","AFT KRANJI CRES",103.750477400993,1.43470150722811
"2106","18301","B03","LIM SENG TJOE (LT 27)",103.78122329937,1.29743429676303
"2107","21691","B27","OPP SUMMERDALE",103.712168313335,1.34131944833663
"2108","43041","B11","HUME PK CONDO",103.768496298588,1.35574323549408
"2109","48059","B13","OPP MANDAI AGROTECH PK",103.79752711359,1.41498396111969
"2110","94069","B20","OPP KEW GREEN CONDO",103.950804253088,1.31806489088308
"2111","52529","B08","BEF BLK 221",103.857323813127,1.34140180556631
"2112","64411","B04","BLK 670",103.885056435788,1.3736128980962
"2113","59369","B01","BLK 647",103.836837041708,1.42210935167329
"2114","48081","B08","OPP UPP SELETAR RESVR",103.808997244692,1.40539576258901
"2115","66329","B01","BLK 126",103.872318904086,1.36607652020878
"2116","75361","B01","BEF TAMPINES IND AVE 5",103.930266949146,1.37078830786299
